,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2021-11-08,177.22995210887402,165.72821588090812,191.04172760638073,177.22995210887402,177.22995210887402,1.378352427726629,1.378352427726629,1.378352427726629,1.378352427726629,1.378352427726629,1.378352427726629,0.0,0.0,0.0,178.60830453660066
1,2021-11-09,177.0050627346852,165.221287230251,190.7325247235135,177.0050627346852,177.0050627346852,0.8376998269522091,0.8376998269522091,0.8376998269522091,0.8376998269522091,0.8376998269522091,0.8376998269522091,0.0,0.0,0.0,177.84276256163741
2,2021-11-10,176.78017336049638,164.5658666919368,190.14017107316604,176.78017336049638,176.78017336049638,0.9587175802129737,0.9587175802129737,0.9587175802129737,0.9587175802129737,0.9587175802129737,0.9587175802129737,0.0,0.0,0.0,177.73889094070935
3,2021-11-11,176.55528398630756,164.2801374005599,189.69627921375027,176.55528398630756,176.55528398630756,0.4493299996114851,0.4493299996114851,0.4493299996114851,0.4493299996114851,0.4493299996114851,0.4493299996114851,0.0,0.0,0.0,177.00461398591904
4,2021-11-12,176.33039461211874,164.1268571692288,189.1189019676538,176.33039461211874,176.33039461211874,-0.17337931203320184,-0.17337931203320184,-0.17337931203320184,-0.17337931203320184,-0.17337931203320184,-0.17337931203320184,0.0,0.0,0.0,176.15701530008553
5,2021-11-15,175.65572648955228,164.31003303727076,188.93998862670068,175.65572648955228,175.65572648955228,1.378352427721206,1.378352427721206,1.378352427721206,1.378352427721206,1.378352427721206,1.378352427721206,0.0,0.0,0.0,177.0340789172735
6,2021-11-16,175.43083711536346,164.29347060411018,189.0214690908987,175.43083711536346,175.43083711536346,0.8376998269518807,0.8376998269518807,0.8376998269518807,0.8376998269518807,0.8376998269518807,0.8376998269518807,0.0,0.0,0.0,176.26853694231534
7,2021-11-17,175.20594774117464,163.89641921414187,188.81049410019776,175.20594774117464,175.20594774117464,0.9587175802122477,0.9587175802122477,0.9587175802122477,0.9587175802122477,0.9587175802122477,0.9587175802122477,0.0,0.0,0.0,176.16466532138688
8,2021-11-18,174.98105836698582,161.99868970477587,187.98172725579326,174.98105836698582,174.98105836698582,0.44932999961537334,0.44932999961537334,0.44932999961537334,0.44932999961537334,0.44932999961537334,0.44932999961537334,0.0,0.0,0.0,175.4303883666012
9,2021-11-19,174.75616898965916,161.52177803646683,188.05588663768827,174.75616898965916,174.75616898965916,-0.17337931203179188,-0.17337931203179188,-0.17337931203179188,-0.17337931203179188,-0.17337931203179188,-0.17337931203179188,0.0,0.0,0.0,174.58278967762737
10,2021-11-22,174.08150085767917,163.44068065642676,188.78574683879802,174.08150085767917,174.08150085767917,1.3783524277218402,1.3783524277218402,1.3783524277218402,1.3783524277218402,1.3783524277218402,1.3783524277218402,0.0,0.0,0.0,175.459853285401
11,2021-11-23,173.8566114803525,162.5008365868396,188.04510048287898,173.8566114803525,173.8566114803525,0.8376998269515523,0.8376998269515523,0.8376998269515523,0.8376998269515523,0.8376998269515523,0.8376998269515523,0.0,0.0,0.0,174.69431130730408
12,2021-11-24,173.63172210302585,161.03185362043246,186.38412952160093,173.63172210302585,173.63172210302585,0.9587175802136936,0.9587175802136936,0.9587175802136936,0.9587175802136936,0.9587175802136936,0.9587175802136936,0.0,0.0,0.0,174.59043968323954
