,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
107,2022-04-12,296.8736502241308,250.90763784938227,334.44012688002806,296.8736502241308,296.8736502241308,-4.123814158380996,-4.123814158380996,-4.123814158380996,-4.123814158380996,-4.123814158380996,-4.123814158380996,0.0,0.0,0.0,292.74983606574983
108,2022-04-13,296.44129039261577,247.52768627582432,332.5814632923288,296.44129039261577,296.44129039261577,-2.94942402897775,-2.94942402897775,-2.94942402897775,-2.94942402897775,-2.94942402897775,-2.94942402897775,0.0,0.0,0.0,293.491866363638
109,2022-04-14,296.00893056110067,249.83740454648867,331.0465327178523,296.00893056110067,296.00893056110067,-5.9174349281456,-5.9174349281456,-5.9174349281456,-5.9174349281456,-5.9174349281456,-5.9174349281456,0.0,0.0,0.0,290.09149563295506
110,2022-04-18,294.27949123504044,250.3610578537016,334.1077243338385,294.27949123504044,294.27949123504044,-1.651549948609856,-1.651549948609856,-1.651549948609856,-1.651549948609856,-1.651549948609856,-1.651549948609856,0.0,0.0,0.0,292.6279412864306
111,2022-04-19,293.8471314035254,246.7478654867663,332.69878441575474,293.8471314035254,293.8471314035254,-4.123814158374682,-4.123814158374682,-4.123814158374682,-4.123814158374682,-4.123814158374682,-4.123814158374682,0.0,0.0,0.0,289.7233172451507
112,2022-04-20,293.41477157468887,247.27070878101748,330.3153786075004,293.41477157468887,293.41477157468887,-2.9494240289809786,-2.9494240289809786,-2.9494240289809786,-2.9494240289809786,-2.9494240289809786,-2.9494240289809786,0.0,0.0,0.0,290.4653475457079
113,2022-04-21,292.9824117458524,243.03379287864084,330.3279491642274,292.9824117458524,292.9824117458524,-5.9174349281205725,-5.9174349281205725,-5.9174349281205725,-5.9174349281205725,-5.9174349281205725,-5.9174349281205725,0.0,0.0,0.0,287.0649768177318
114,2022-04-22,292.5500519170158,242.91250266561786,326.6386160466112,292.5500519170158,292.5500519170158,-8.50134204288995,-8.50134204288995,-8.50134204288995,-8.50134204288995,-8.50134204288995,-8.50134204288995,0.0,0.0,0.0,284.04870987412585
115,2022-04-25,291.2529724305063,245.6555437511114,330.1045742657515,291.2529724305063,291.2529724305063,-1.6515499486074523,-1.6515499486074523,-1.6515499486074523,-1.6515499486074523,-1.6515499486074523,-1.6515499486074523,0.0,0.0,0.0,289.60142248189885
116,2022-04-26,290.8206126016697,241.69738672449105,326.01613567649326,290.8206126016697,290.8206126016697,-4.123814158386307,-4.123814158386307,-4.123814158386307,-4.123814158386307,-4.123814158386307,-4.123814158386307,0.0,0.0,0.0,286.6967984432834
117,2022-04-27,290.38825277283325,247.27627401920472,327.54436991937206,290.38825277283325,290.38825277283325,-2.9494240289842097,-2.9494240289842097,-2.9494240289842097,-2.9494240289842097,-2.9494240289842097,-2.9494240289842097,0.0,0.0,0.0,287.43882874384906
118,2022-04-28,289.95589294399673,241.28808525439624,325.2896915591517,289.95589294399673,289.95589294399673,-5.91743492812881,-5.91743492812881,-5.91743492812881,-5.91743492812881,-5.91743492812881,-5.91743492812881,0.0,0.0,0.0,284.03845801586795
119,2022-04-29,289.5235331151602,238.917210008918,324.65147245863,289.5235331151602,289.5235331151602,-8.501342042883342,-8.501342042883342,-8.501342042883342,-8.501342042883342,-8.501342042883342,-8.501342042883342,0.0,0.0,0.0,281.0221910722769
120,2022-05-02,288.2264536658926,245.86121455866953,327.5469915304337,288.2264536658926,288.2264536658926,-1.6515499485705134,-1.6515499485705134,-1.6515499485705134,-1.6515499485705134,-1.6515499485705134,-1.6515499485705134,0.0,0.0,0.0,286.5749037173221
121,2022-05-03,287.7940938494702,243.34033698760433,324.3666881536395,287.7940938494702,287.7940938494702,-4.123814158379993,-4.123814158379993,-4.123814158379993,-4.123814158379993,-4.123814158379993,-4.123814158379993,0.0,0.0,0.0,283.6702796910902
122,2022-05-04,287.36173403304764,242.46180380642284,326.2068640258679,287.36173403304764,287.36173403304764,-2.949424028977922,-2.949424028977922,-2.949424028977922,-2.949424028977922,-2.949424028977922,-2.949424028977922,0.0,0.0,0.0,284.4123100040697
123,2022-05-05,286.9293742166251,242.74627806783658,321.92554380044135,286.9293742166251,286.9293742166251,-5.9174349281296115,-5.9174349281296115,-5.9174349281296115,-5.9174349281296115,-5.9174349281296115,-5.9174349281296115,0.0,0.0,0.0,281.01193928849546
124,2022-05-06,286.4970144002026,234.95474542140832,318.81627106808236,286.4970144002026,286.4970144002026,-8.501342042876736,-8.501342042876736,-8.501342042876736,-8.501342042876736,-8.501342042876736,-8.501342042876736,0.0,0.0,0.0,277.9956723573259
125,2022-05-09,285.1999349509351,238.40431014140978,324.6038171890143,285.1999349509351,285.1999349509351,-1.6515499485827925,-1.6515499485827925,-1.6515499485827925,-1.6515499485827925,-1.6515499485827925,-1.6515499485827925,0.0,0.0,0.0,283.5483850023523
126,2022-05-10,284.7675751345126,237.4088225830537,319.60235435679107,284.7675751345126,284.7675751345126,-4.123814158387107,-4.123814158387107,-4.123814158387107,-4.123814158387107,-4.123814158387107,-4.123814158387107,0.0,0.0,0.0,280.64376097612546
127,2022-05-11,284.3352153180901,238.3348106745026,320.23553357824386,284.3352153180901,284.3352153180901,-2.9494240289906677,-2.9494240289906677,-2.9494240289906677,-2.9494240289906677,-2.9494240289906677,-2.9494240289906677,0.0,0.0,0.0,281.3857912890994
128,2022-05-12,283.92102313982195,238.64409596139694,320.2385079210206,283.92102313982195,283.92102313982195,-5.917434928137846,-5.917434928137846,-5.917434928137846,-5.917434928137846,-5.917434928137846,-5.917434928137846,0.0,0.0,0.0,278.00358821168413
129,2022-05-13,283.5068309615538,233.53011708150265,313.4293067970038,283.5068309615538,283.5068309615538,-8.501342042864493,-8.501342042864493,-8.501342042864493,-8.501342042864493,-8.501342042864493,-8.501342042864493,0.0,0.0,0.0,275.0054889186893
130,2022-05-16,282.26425442674946,238.76310411690417,321.44289665600206,282.26425442674946,282.26425442674946,-1.651549948595071,-1.651549948595071,-1.651549948595071,-1.651549948595071,-1.651549948595071,-1.651549948595071,0.0,0.0,0.0,280.6127044781544
131,2022-05-17,281.8500622484813,238.79480056594375,320.0628768337755,281.8500622484813,281.8500622484813,-4.123814158394221,-4.123814158394221,-4.123814158394221,-4.123814158394221,-4.123814158394221,-4.123814158394221,0.0,0.0,0.0,277.7262480900871
132,2022-05-18,281.4358700702132,235.9571096431543,319.6463397730782,281.4358700702132,281.4358700702132,-2.949424028978525,-2.949424028978525,-2.949424028978525,-2.949424028978525,-2.949424028978525,-2.949424028978525,0.0,0.0,0.0,278.4864460412347
133,2022-05-19,281.02167789194505,234.49905440918118,314.50057641031634,281.02167789194505,281.02167789194505,-5.917434928142366,-5.917434928142366,-5.917434928142366,-5.917434928142366,-5.917434928142366,-5.917434928142366,0.0,0.0,0.0,275.1042429638027
134,2022-05-20,280.60748571367697,227.97123526133694,315.80098870431544,280.60748571367697,280.60748571367697,-8.501342042857885,-8.501342042857885,-8.501342042857885,-8.501342042857885,-8.501342042857885,-8.501342042857885,0.0,0.0,0.0,272.10614367081905
135,2022-05-23,279.36490917887255,234.41451931038938,318.8934541842817,279.36490917887255,279.36490917887255,-1.6515499485434506,-1.6515499485434506,-1.6515499485434506,-1.6515499485434506,-1.6515499485434506,-1.6515499485434506,0.0,0.0,0.0,277.7133592303291
136,2022-05-24,279.02750967824,229.21336579755297,316.15687806930265,279.02750967824,279.02750967824,-4.123814158374478,-4.123814158374478,-4.123814158374478,-4.123814158374478,-4.123814158374478,-4.123814158374478,0.0,0.0,0.0,274.9036955198655
137,2022-05-25,278.6901101776075,234.28413385986414,315.08125387994124,278.6901101776075,278.6901101776075,-2.9494240289817544,-2.9494240289817544,-2.9494240289817544,-2.9494240289817544,-2.9494240289817544,-2.9494240289817544,0.0,0.0,0.0,275.74068614862574
138,2022-05-26,278.352710676975,227.457548279465,314.5040473877143,278.352710676975,278.352710676975,-5.917434928117339,-5.917434928117339,-5.917434928117339,-5.917434928117339,-5.917434928117339,-5.917434928117339,0.0,0.0,0.0,272.43527574885763
139,2022-05-27,278.0153111763425,229.74539520898486,310.5979730797913,278.0153111763425,278.0153111763425,-8.50134204284846,-8.50134204284846,-8.50134204284846,-8.50134204284846,-8.50134204284846,-8.50134204284846,0.0,0.0,0.0,269.513969133494
140,2022-05-31,276.66571317381243,233.0236799774289,316.8061823403508,276.66571317381243,276.66571317381243,-4.123814158381593,-4.123814158381593,-4.123814158381593,-4.123814158381593,-4.123814158381593,-4.123814158381593,0.0,0.0,0.0,272.54189901543083
141,2022-06-01,276.3283136731799,230.01026663567487,313.63326046076094,276.3283136731799,276.3283136731799,-2.9494240289754683,-2.9494240289754683,-2.9494240289754683,-2.9494240289754683,-2.9494240289754683,-2.9494240289754683,0.0,0.0,0.0,273.37888964420443
142,2022-06-02,275.9909141725474,228.81315185739396,310.5754427167293,275.9909141725474,275.9909141725474,-5.917434928121858,-5.917434928121858,-5.917434928121858,-5.917434928121858,-5.917434928121858,-5.917434928121858,0.0,0.0,0.0,270.0734792444255
143,2022-06-03,275.6535146719149,226.89953683861592,308.77435888065133,275.6535146719149,275.6535146719149,-8.501342042890226,-8.501342042890226,-8.501342042890226,-8.501342042890226,-8.501342042890226,-8.501342042890226,0.0,0.0,0.0,267.1521726290247
144,2022-06-06,274.92492023241437,231.18117184806994,316.6236420355479,274.92492023241437,274.92492023241437,-1.651549948568008,-1.651549948568008,-1.651549948568008,-1.651549948568008,-1.651549948568008,-1.651549948568008,0.0,0.0,0.0,273.27337028384636
145,2022-06-07,274.68205541924755,229.68607918627038,310.61969037508703,274.68205541924755,274.68205541924755,-4.123814158375279,-4.123814158375279,-4.123814158375279,-4.123814158375279,-4.123814158375279,-4.123814158375279,0.0,0.0,0.0,270.55824126087225
146,2022-06-08,274.43919060608073,231.20592078669992,312.9337820717664,274.43919060608073,274.43919060608073,-2.9494240289882137,-2.9494240289882137,-2.9494240289882137,-2.9494240289882137,-2.9494240289882137,-2.9494240289882137,0.0,0.0,0.0,271.4897665770925
147,2022-06-09,274.19632579291385,230.21492940096266,311.8511733283295,274.19632579291385,274.19632579291385,-5.917434928130092,-5.917434928130092,-5.917434928130092,-5.917434928130092,-5.917434928130092,-5.917434928130092,0.0,0.0,0.0,268.27889086478376
148,2022-06-10,273.95346097974704,223.09614195651648,308.21152292301406,273.95346097974704,273.95346097974704,-8.501342042877987,-8.501342042877987,-8.501342042877987,-8.501342042877987,-8.501342042877987,-8.501342042877987,0.0,0.0,0.0,265.45211893686906
149,2022-06-13,273.2248665402465,231.21922174028876,310.74189409314926,273.2248665402465,273.2248665402465,-1.6515499485802871,-1.6515499485802871,-1.6515499485802871,-1.6515499485802871,-1.6515499485802871,-1.6515499485802871,0.0,0.0,0.0,271.57331659166624
150,2022-06-14,272.98200172707965,230.14893484933648,306.5730512030305,272.98200172707965,272.98200172707965,-4.123814158386905,-4.123814158386905,-4.123814158386905,-4.123814158386905,-4.123814158386905,-4.123814158386905,0.0,0.0,0.0,268.85818756869276
151,2022-06-15,272.73913691391283,228.59499330144615,310.0937800380224,272.73913691391283,272.73913691391283,-2.9494240289819276,-2.9494240289819276,-2.9494240289819276,-2.9494240289819276,-2.9494240289819276,-2.9494240289819276,0.0,0.0,0.0,269.7897128849309
152,2022-06-16,272.5833865422037,226.90361829146528,310.6486746529969,272.5833865422037,272.5833865422037,-5.917434928130893,-5.917434928130893,-5.917434928130893,-5.917434928130893,-5.917434928130893,-5.917434928130893,0.0,0.0,0.0,266.6659516140728
153,2022-06-17,272.4276361704946,220.28729782209666,305.3264120965905,272.4276361704946,272.4276361704946,-8.501342042871377,-8.501342042871377,-8.501342042871377,-8.501342042871377,-8.501342042871377,-8.501342042871377,0.0,0.0,0.0,263.92629412762324
154,2022-06-21,271.8046346836582,224.07637502528152,309.1384084119813,271.8046346836582,271.8046346836582,-4.123814158380591,-4.123814158380591,-4.123814158380591,-4.123814158380591,-4.123814158380591,-4.123814158380591,0.0,0.0,0.0,267.6808205252776
155,2022-06-22,271.64888431194913,229.2422750979655,310.353386239597,271.64888431194913,271.64888431194913,-2.9494240289697844,-2.9494240289697844,-2.9494240289697844,-2.9494240289697844,-2.9494240289697844,-2.9494240289697844,0.0,0.0,0.0,268.6994602829794
156,2022-06-23,271.49313394024006,221.15692839768383,309.7708890312328,271.49313394024006,271.49313394024006,-5.917434928139128,-5.917434928139128,-5.917434928139128,-5.917434928139128,-5.917434928139128,-5.917434928139128,0.0,0.0,0.0,265.5756990121009
157,2022-06-24,271.3373835685309,221.6707761932106,304.7902362821038,271.3373835685309,271.3373835685309,-8.501342042861953,-8.501342042861953,-8.501342042861953,-8.501342042861953,-8.501342042861953,-8.501342042861953,0.0,0.0,0.0,262.836041525669
158,2022-06-27,270.87013245340364,227.610583671887,309.81149055229355,270.87013245340364,270.87013245340364,-1.6515499486048437,-1.6515499486048437,-1.6515499486048437,-1.6515499486048437,-1.6515499486048437,-1.6515499486048437,0.0,0.0,0.0,269.2185825047988
159,2022-06-28,270.7143820816946,226.90780065276394,308.454749893257,270.7143820816946,270.7143820816946,-4.123814158387704,-4.123814158387704,-4.123814158387704,-4.123814158387704,-4.123814158387704,-4.123814158387704,0.0,0.0,0.0,266.59056792330693
160,2022-06-29,270.5943481524006,228.67252786811082,310.5983446997627,270.5943481524006,270.5943481524006,-2.9494240289825306,-2.9494240289825306,-2.9494240289825306,-2.9494240289825306,-2.9494240289825306,-2.9494240289825306,0.0,0.0,0.0,267.64492412341804
161,2022-06-30,270.47431422310655,223.51945707182963,307.20661028189875,270.47431422310655,270.47431422310655,-5.917434928114103,-5.917434928114103,-5.917434928114103,-5.917434928114103,-5.917434928114103,-5.917434928114103,0.0,0.0,0.0,264.5568792949924
162,2022-07-01,270.35428029381256,219.78922854599634,304.1534173743808,270.35428029381256,270.35428029381256,-8.50134204285253,-8.50134204285253,-8.50134204285253,-8.50134204285253,-8.50134204285253,-8.50134204285253,0.0,0.0,0.0,261.85293825096005
163,2022-07-05,269.8741445766364,224.73006182796854,307.7691613566543,269.8741445766364,269.8741445766364,-4.123814158367962,-4.123814158367962,-4.123814158367962,-4.123814158367962,-4.123814158367962,-4.123814158367962,0.0,0.0,0.0,265.75033041826845
164,2022-07-06,269.7541106473424,225.42432739837187,310.2859995785571,269.7541106473424,269.7541106473424,-2.9494240289762446,-2.9494240289762446,-2.9494240289762446,-2.9494240289762446,-2.9494240289762446,-2.9494240289762446,0.0,0.0,0.0,266.80468661836613
165,2022-07-07,269.63407671804833,223.7713731729022,306.6683691795321,269.63407671804833,269.63407671804833,-5.917434928122338,-5.917434928122338,-5.917434928122338,-5.917434928122338,-5.917434928122338,-5.917434928122338,0.0,0.0,0.0,263.716641789926
166,2022-07-08,269.5140427887543,218.30233270501247,304.41322766765387,269.5140427887543,269.5140427887543,-8.501342042843104,-8.501342042843104,-8.501342042843104,-8.501342042843104,-8.501342042843104,-8.501342042843104,0.0,0.0,0.0,261.0127007459112
167,2022-07-11,269.15394100087224,223.92103924007685,307.3621971657527,269.15394100087224,269.15394100087224,-1.6515499485655025,-1.6515499485655025,-1.6515499485655025,-1.6515499485655025,-1.6515499485655025,-1.6515499485655025,0.0,0.0,0.0,267.50239105230673
168,2022-07-12,269.0339070771876,223.0703413346112,303.35115412825706,269.0339070771876,269.0339070771876,-4.123814158375077,-4.123814158375077,-4.123814158375077,-4.123814158375077,-4.123814158375077,-4.123814158375077,0.0,0.0,0.0,264.91009291881255
169,2022-07-13,268.91387315350295,223.73302978305432,310.1983904184299,268.91387315350295,268.91387315350295,-2.949424028979473,-2.949424028979473,-2.949424028979473,-2.949424028979473,-2.949424028979473,-2.949424028979473,0.0,0.0,0.0,265.96444912452347
170,2022-07-14,268.79383922981833,221.193730906283,301.3938141261989,268.79383922981833,268.79383922981833,-5.917434928123139,-5.917434928123139,-5.917434928123139,-5.917434928123139,-5.917434928123139,-5.917434928123139,0.0,0.0,0.0,262.8764043016952
171,2022-07-15,268.67380530613366,219.55753586400158,303.87126270205886,268.67380530613366,268.67380530613366,-8.501342042836498,-8.501342042836498,-8.501342042836498,-8.501342042836498,-8.501342042836498,-8.501342042836498,0.0,0.0,0.0,260.1724632632972
172,2022-07-18,268.31370353507975,224.15177450844104,307.94852764094526,268.31370353507975,268.31370353507975,-1.6515499485777816,-1.6515499485777816,-1.6515499485777816,-1.6515499485777816,-1.6515499485777816,-1.6515499485777816,0.0,0.0,0.0,266.662153586502
173,2022-07-19,268.19366961139514,223.4946248598899,304.9727686834073,268.19366961139514,268.19366961139514,-4.123814158386701,-4.123814158386701,-4.123814158386701,-4.123814158386701,-4.123814158386701,-4.123814158386701,0.0,0.0,0.0,264.0698554530084
174,2022-07-20,268.07363568771046,222.52417599233797,307.0801938352361,268.07363568771046,268.07363568771046,-2.9494240289827025,-2.9494240289827025,-2.9494240289827025,-2.9494240289827025,-2.9494240289827025,-2.9494240289827025,0.0,0.0,0.0,265.12421165872775
175,2022-07-21,267.9536017640258,221.5141625512167,302.8396431718292,267.9536017640258,267.9536017640258,-5.917434928131374,-5.917434928131374,-5.917434928131374,-5.917434928131374,-5.917434928131374,-5.917434928131374,0.0,0.0,0.0,262.0361668358944
176,2022-07-22,267.83356784701755,218.40700810628775,300.93021945666163,267.83356784701755,267.83356784701755,-8.50134204287263,-8.50134204287263,-8.50134204287263,-8.50134204287263,-8.50134204287263,-8.50134204287263,0.0,0.0,0.0,259.3322258041449
177,2022-07-25,267.4734660959927,222.98698619971125,305.9388647795111,267.4734660959927,267.4734660959927,-1.6515499485900593,-1.6515499485900593,-1.6515499485900593,-1.6515499485900593,-1.6515499485900593,-1.6515499485900593,0.0,0.0,0.0,265.82191614740265
178,2022-07-26,267.3534321789844,217.52924849383547,304.2985149833333,267.3534321789844,267.3534321789844,-4.123814158393815,-4.123814158393815,-4.123814158393815,-4.123814158393815,-4.123814158393815,-4.123814158393815,0.0,0.0,0.0,263.2296180205906
179,2022-07-27,267.23339826197616,221.22934052125515,307.1350896065159,267.23339826197616,267.23339826197616,-2.9494240289800766,-2.9494240289800766,-2.9494240289800766,-2.9494240289800766,-2.9494240289800766,-2.9494240289800766,0.0,0.0,0.0,264.28397423299606
180,2022-07-28,267.11336434496786,218.20464120889082,303.7908066067525,267.11336434496786,267.11336434496786,-5.9174349281396115,-5.9174349281396115,-5.9174349281396115,-5.9174349281396115,-5.9174349281396115,-5.9174349281396115,0.0,0.0,0.0,261.1959294168283
181,2022-07-29,266.9933304279596,216.70084285560287,298.4929494479762,266.9933304279596,266.9933304279596,-8.501342042866021,-8.501342042866021,-8.501342042866021,-8.501342042866021,-8.501342042866021,-8.501342042866021,0.0,0.0,0.0,258.4919883850936
182,2022-08-01,266.6332286769348,221.32170042500996,307.1446884444707,266.6332286769348,266.6332286769348,-1.6515499485876575,-1.6515499485876575,-1.6515499485876575,-1.6515499485876575,-1.6515499485876575,-1.6515499485876575,0.0,0.0,0.0,264.9816787283471
183,2022-08-02,266.5131947599264,219.81369017557228,303.3848159733853,266.5131947599264,266.5131947599264,-4.123814158374073,-4.123814158374073,-4.123814158374073,-4.123814158374073,-4.123814158374073,-4.123814158374073,0.0,0.0,0.0,262.3893806015524
184,2022-08-03,266.393160834488,220.12584216244446,303.84892907527467,266.393160834488,266.393160834488,-2.9494240289737905,-2.9494240289737905,-2.9494240289737905,-2.9494240289737905,-2.9494240289737905,-2.9494240289737905,0.0,0.0,0.0,263.4437368055142
185,2022-08-04,266.2731269090496,218.0103534673511,303.27727712949934,266.2731269090496,266.2731269090496,-5.917434928140413,-5.917434928140413,-5.917434928140413,-5.917434928140413,-5.917434928140413,-5.917434928140413,0.0,0.0,0.0,260.35569198090917
186,2022-08-05,266.1530929836112,212.91739071013586,298.99384450774,266.1530929836112,266.1530929836112,-8.501342042856598,-8.501342042856598,-8.501342042856598,-8.501342042856598,-8.501342042856598,-8.501342042856598,0.0,0.0,0.0,257.6517509407546
187,2022-08-08,265.79299120729587,223.03540130955514,308.3188696326098,265.79299120729587,265.79299120729587,-1.6515499486146172,-1.6515499486146172,-1.6515499486146172,-1.6515499486146172,-1.6515499486146172,-1.6515499486146172,0.0,0.0,0.0,264.14144125868125
188,2022-08-09,265.67295728185746,221.2927138513288,304.97239448277315,265.67295728185746,265.67295728185746,-4.1238141583811885,-4.1238141583811885,-4.1238141583811885,-4.1238141583811885,-4.1238141583811885,-4.1238141583811885,0.0,0.0,0.0,261.54914312347626
189,2022-08-10,265.55292335641906,223.12374358646034,306.94004721945237,265.55292335641906,265.55292335641906,-2.949424028986535,-2.949424028986535,-2.949424028986535,-2.949424028986535,-2.949424028986535,-2.949424028986535,0.0,0.0,0.0,262.60349932743253
190,2022-08-11,265.4328894309806,217.56866286494758,305.14549155367166,265.4328894309806,265.4328894309806,-5.917434928148647,-5.917434928148647,-5.917434928148647,-5.917434928148647,-5.917434928148647,-5.917434928148647,0.0,0.0,0.0,259.515454502832
191,2022-08-12,265.31285550554225,214.66942012328875,298.20281499681954,265.31285550554225,265.31285550554225,-8.50134204289836,-8.50134204289836,-8.50134204289836,-8.50134204289836,-8.50134204289836,-8.50134204289836,0.0,0.0,0.0,256.81151346264386
192,2022-08-15,264.94232079465434,224.02174049865587,303.8022024394846,264.94232079465434,264.94232079465434,-1.651549948612214,-1.651549948612214,-1.651549948612214,-1.651549948612214,-1.651549948612214,-1.651549948612214,0.0,0.0,0.0,263.2907708460421
193,2022-08-16,264.81880922435835,219.392385396638,304.69699153435005,264.81880922435835,264.81880922435835,-4.123814158374873,-4.123814158374873,-4.123814158374873,-4.123814158374873,-4.123814158374873,-4.123814158374873,0.0,0.0,0.0,260.69499506598345
194,2022-08-17,264.6952976540624,219.29719249978922,302.2089442856301,264.6952976540624,264.6952976540624,-2.949424028980249,-2.949424028980249,-2.949424028980249,-2.949424028980249,-2.949424028980249,-2.949424028980249,0.0,0.0,0.0,261.74587362508214
195,2022-08-18,264.5717860837664,218.59797637577654,298.36882401548706,264.5717860837664,264.5717860837664,-5.917434928123622,-5.917434928123622,-5.917434928123622,-5.917434928123622,-5.917434928123622,-5.917434928123622,0.0,0.0,0.0,258.6543511556428
196,2022-08-19,264.44827451347044,215.33041922311398,298.9239987249647,264.44827451347044,264.44827451347044,-8.50134204288612,-8.50134204288612,-8.50134204288612,-8.50134204288612,-8.50134204288612,-8.50134204288612,0.0,0.0,0.0,255.94693247058433
197,2022-08-22,264.0777398025825,221.1875186029391,303.9063680106994,264.0777398025825,264.0777398025825,-1.6515499485605942,-1.6515499485605942,-1.6515499485605942,-1.6515499485605942,-1.6515499485605942,-1.6515499485605942,0.0,0.0,0.0,262.4261898540219
198,2022-08-23,263.9542282322866,217.37665857858144,302.6401436356376,263.9542282322866,263.9542282322866,-4.123814158386498,-4.123814158386498,-4.123814158386498,-4.123814158386498,-4.123814158386498,-4.123814158386498,0.0,0.0,0.0,259.8304140739001
199,2022-08-24,263.8307166619906,219.4333431433086,302.1803688806984,263.8307166619906,263.8307166619906,-2.949424028983478,-2.949424028983478,-2.949424028983478,-2.949424028983478,-2.949424028983478,-2.949424028983478,0.0,0.0,0.0,260.88129263300715
200,2022-08-25,263.655918872709,219.1780533082381,297.36871210543535,263.655918872709,263.655918872709,-5.917434928128139,-5.917434928128139,-5.917434928128139,-5.917434928128139,-5.917434928128139,-5.917434928128139,0.0,0.0,0.0,257.7384839445808
201,2022-08-26,263.48112108342747,213.03146405074577,294.1028375176396,263.48112108342747,263.48112108342747,-8.501342042879513,-8.501342042879513,-8.501342042879513,-8.501342042879513,-8.501342042879513,-8.501342042879513,0.0,0.0,0.0,254.97977904054795
202,2022-08-29,262.9567277155827,219.6670537647238,299.46362203179086,262.9567277155827,262.9567277155827,-1.651549948572874,-1.651549948572874,-1.651549948572874,-1.651549948572874,-1.651549948572874,-1.651549948572874,0.0,0.0,0.0,261.3051777670098
203,2022-08-30,262.78192992630113,218.0008828302749,299.1972595268399,262.78192992630113,262.78192992630113,-4.123814158380184,-4.123814158380184,-4.123814158380184,-4.123814158380184,-4.123814158380184,-4.123814158380184,0.0,0.0,0.0,258.65811576792095
204,2022-08-31,262.60713213701956,218.2657553626645,301.25093412673226,262.60713213701956,262.60713213701956,-2.9494240289771914,-2.9494240289771914,-2.9494240289771914,-2.9494240289771914,-2.9494240289771914,-2.9494240289771914,0.0,0.0,0.0,259.65770810804236
205,2022-09-01,262.432334347738,216.88082779707784,295.6500991130243,262.432334347738,262.432334347738,-5.917434928132658,-5.917434928132658,-5.917434928132658,-5.917434928132658,-5.917434928132658,-5.917434928132658,0.0,0.0,0.0,256.51489941960534
206,2022-09-02,262.2575365584564,212.23871051536292,296.86713377549734,262.2575365584564,262.2575365584564,-8.501342042872906,-8.501342042872906,-8.501342042872906,-8.501342042872906,-8.501342042872906,-8.501342042872906,0.0,0.0,0.0,253.7561945155835
207,2022-09-06,261.5583454013301,214.5376626218343,296.2419236559328,261.5583454013301,261.5583454013301,-4.123814158387298,-4.123814158387298,-4.123814158387298,-4.123814158387298,-4.123814158387298,-4.123814158387298,0.0,0.0,0.0,257.4345312429428
208,2022-09-07,261.3835476120485,211.92217122113115,298.783846955004,261.3835476120485,261.3835476120485,-2.9494240289899363,-2.9494240289899363,-2.9494240289899363,-2.9494240289899363,-2.9494240289899363,-2.9494240289899363,0.0,0.0,0.0,258.4341235830586
209,2022-09-08,261.20874982276695,214.87097979627939,296.9088235648299,261.20874982276695,261.20874982276695,-5.91743492811135,-5.91743492811135,-5.91743492811135,-5.91743492811135,-5.91743492811135,-5.91743492811135,0.0,0.0,0.0,255.29131489465559
210,2022-09-09,261.0339520334854,212.21896055241103,291.54417645836804,261.0339520334854,261.0339520334854,-8.501342042860665,-8.501342042860665,-8.501342042860665,-8.501342042860665,-8.501342042860665,-8.501342042860665,0.0,0.0,0.0,252.5326099906247
211,2022-09-12,260.50955866564067,220.00405670689742,303.0263700442709,260.50955866564067,260.50955866564067,-1.6515499485974299,-1.6515499485974299,-1.6515499485974299,-1.6515499485974299,-1.6515499485974299,-1.6515499485974299,0.0,0.0,0.0,258.8580087170432
212,2022-09-13,260.3347608763591,214.57497305206914,295.92877019474497,260.3347608763591,260.3347608763591,-4.123814158367557,-4.123814158367557,-4.123814158367557,-4.123814158367557,-4.123814158367557,-4.123814158367557,0.0,0.0,0.0,256.21094671799153
213,2022-09-14,260.1599630870775,215.43007043881943,299.2563328580549,260.1599630870775,260.1599630870775,-2.9494240289777958,-2.9494240289777958,-2.9494240289777958,-2.9494240289777958,-2.9494240289777958,-2.9494240289777958,0.0,0.0,0.0,257.2105390580997
214,2022-09-15,259.9851652977959,211.74725419618036,292.709476184902,259.9851652977959,259.9851652977959,-5.917434928115867,-5.917434928115867,-5.917434928115867,-5.917434928115867,-5.917434928115867,-5.917434928115867,0.0,0.0,0.0,254.06773036968002
215,2022-09-16,259.81036750851433,211.7794915162366,292.0272810179854,259.81036750851433,259.81036750851433,-8.501342042854057,-8.501342042854057,-8.501342042854057,-8.501342042854057,-8.501342042854057,-8.501342042854057,0.0,0.0,0.0,251.30902546566028
216,2022-09-19,259.2859741406696,214.9007577030514,300.8587590964609,259.2859741406696,259.2859741406696,-1.6515499485458103,-1.6515499485458103,-1.6515499485458103,-1.6515499485458103,-1.6515499485458103,-1.6515499485458103,0.0,0.0,0.0,257.6344241921238
217,2022-09-20,259.111176351388,214.51147128383477,294.2899724139077,259.111176351388,259.111176351388,-4.12381415837467,-4.12381415837467,-4.12381415837467,-4.12381415837467,-4.12381415837467,-4.12381415837467,0.0,0.0,0.0,254.98736219301333
